date,serial_number,model,capacity_bytes,failure,smart_5_raw,smart_9_raw,smart_187_raw,smart_188_raw,smart_194_raw,smart_197_raw,smart_198_raw,days_to_failure
2024-03-20,DRIVE_0015,ST8000NM0055,12000000000000.0,0,1,6641,0,0,34,2,1,-1
2024-03-21,DRIVE_0015,ST8000NM0055,12000000000000.0,0,1,27382,0,0,28,0,0,-1
2024-03-22,DRIVE_0015,ST8000NM0055,12000000000000.0,0,3,27728,0,1,26,1,2,-1
2024-03-23,DRIVE_0015,ST8000NM0055,12000000000000.0,0,3,27940,1,1,34,0,1,-1
2024-03-24,DRIVE_0015,ST8000NM0055,12000000000000.0,0,3,13879,0,0,39,0,0,-1
2024-03-25,DRIVE_0015,ST8000NM0055,12000000000000.0,0,0,17016,1,0,25,2,0,-1
2024-03-26,DRIVE_0015,ST8000NM0055,12000000000000.0,0,1,6087,0,1,27,2,1,-1
2024-03-27,DRIVE_0015,ST8000NM0055,12000000000000.0,0,4,14806,0,1,33,2,0,-1
2024-03-28,DRIVE_0015,ST8000NM0055,12000000000000.0,0,1,3756,1,0,30,0,2,-1
2024-03-29,DRIVE_0015,ST8000NM0055,12000000000000.0,0,0,28940,0,1,25,0,1,-1
2024-03-30,DRIVE_0015,ST8000NM0055,12000000000000.0,0,3,12650,1,1,33,1,0,-1
2024-04-01,DRIVE_0015,ST8000NM0055,12000000000000.0,0,3,16197,1,1,30,2,1,-1
2024-04-02,DRIVE_0015,ST8000NM0055,12000000000000.0,0,1,28535,1,1,36,1,1,-1
2024-04-03,DRIVE_0015,ST8000NM0055,12000000000000.0,0,0,25078,0,1,29,1,0,-1
2024-04-04,DRIVE_0015,ST8000NM0055,12000000000000.0,0,3,20569,1,1,27,1,0,-1
2024-04-05,DRIVE_0015,ST8000NM0055,12000000000000.0,0,2,22329,0,0,33,2,0,-1
2024-04-06,DRIVE_0015,ST8000NM0055,12000000000000.0,0,1,20656,1,1,38,1,1,-1
2024-04-07,DRIVE_0015,ST8000NM0055,12000000000000.0,0,2,19876,0,1,30,2,0,-1
2024-04-08,DRIVE_0015,ST8000NM0055,12000000000000.0,0,3,19706,1,0,37,2,0,-1
2024-04-09,DRIVE_0015,ST8000NM0055,12000000000000.0,0,2,27442,0,1,38,2,0,-1
2024-04-10,DRIVE_0015,ST8000NM0055,12000000000000.0,0,0,5663,1,0,30,2,1,-1
2024-01-01,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,7668,0,1,33,2,2,-1
2024-01-02,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,24970,1,1,33,0,0,-1
2024-01-03,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,28079,0,0,35,1,1,-1
2024-01-04,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,16015,1,1,34,1,1,-1
2024-01-05,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,17713,0,0,31,0,0,-1
2024-01-06,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,3317,0,1,30,1,2,-1
2024-01-07,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,10546,0,0,37,2,1,-1
2024-01-08,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,18677,0,0,26,1,2,-1
2024-01-09,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,13473,1,0,26,1,1,-1
2024-01-10,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,1002,0,0,27,2,2,-1
2024-01-11,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,6773,0,1,27,0,0,-1
2024-01-12,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,23495,1,1,35,0,0,-1
2024-01-13,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,22194,0,0,28,2,1,-1
2024-01-14,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,1093,0,1,36,1,2,-1
2024-01-15,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,23908,0,1,33,2,0,-1
2024-01-16,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,29261,1,0,34,0,1,-1
2024-01-17,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,24408,0,1,37,1,2,-1
2024-01-18,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,4849,1,1,38,0,1,-1
2024-01-19,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,18276,1,0,28,0,1,-1
2024-01-20,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,11892,0,1,38,1,1,-1
2024-01-21,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,14535,0,1,35,1,0,-1
2024-01-22,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,6108,0,0,25,1,2,-1
2024-01-23,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,19205,0,0,35,1,0,-1
2024-01-24,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,11006,0,1,38,2,1,-1
2024-01-25,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,22774,0,1,28,2,2,-1
2024-01-26,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,21407,1,1,33,1,1,-1
2024-01-27,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,26560,0,0,28,2,1,-1
2024-01-28,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,15893,0,1,33,1,0,-1
2024-01-29,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,25636,0,0,33,0,2,-1
2024-01-30,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,20093,1,0,27,2,0,-1
2024-02-01,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,7722,1,0,34,0,1,-1
2024-02-02,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,16928,0,0,35,0,2,-1
2024-02-03,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,15392,0,0,32,2,2,-1
2024-02-04,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,16222,0,0,36,2,0,-1
2024-02-05,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,5136,0,0,31,0,1,-1
2024-02-06,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,28092,1,0,33,2,2,-1
2024-02-07,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,4621,1,0,28,2,0,-1
2024-02-08,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,1652,1,0,32,2,0,-1
2024-02-09,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,22143,0,0,28,1,0,-1
2024-02-10,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,28624,1,0,37,1,1,-1
2024-02-11,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,20037,0,1,36,1,1,-1
2024-02-12,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,6912,0,1,35,0,0,-1
2024-02-13,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,10304,1,1,27,1,2,-1
2024-02-14,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,18616,1,0,33,1,0,-1
2024-02-15,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,25722,1,0,31,0,0,-1
2024-02-16,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,2409,1,1,38,1,0,-1
2024-02-17,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,22337,1,1,39,0,2,-1
2024-02-18,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,22686,1,1,39,0,2,-1
2024-02-19,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,11313,1,1,27,1,2,-1
2024-02-20,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,16806,1,1,29,2,1,-1
2024-02-21,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,11585,0,0,25,2,0,-1
2024-02-22,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,9855,0,0,37,1,2,-1
2024-02-23,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,8464,0,1,35,2,1,-1
2024-02-24,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,14662,0,1,36,0,0,-1
2024-02-25,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,24761,0,0,39,1,0,-1
2024-02-26,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,8083,1,1,31,0,1,-1
2024-02-27,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,26734,1,1,34,2,2,-1
2024-02-28,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,24195,1,1,38,0,2,-1
2024-02-29,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,4534,0,0,29,1,2,-1
2024-02-30,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,13006,0,1,34,2,0,-1
2024-03-01,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,29988,1,0,32,2,0,-1
2024-03-02,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,23745,1,1,38,2,1,-1
2024-03-03,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,25125,1,1,26,0,0,-1
2024-03-04,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,14895,1,0,30,1,1,-1
2024-03-05,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,15110,0,0,31,0,0,-1
2024-03-06,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,25544,0,1,29,2,2,-1
2024-03-07,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,29535,1,1,30,0,2,-1
2024-03-08,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,5507,0,0,39,2,0,-1
2024-03-09,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,24186,1,1,35,2,1,-1
2024-03-10,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,27137,0,0,26,1,1,-1
2024-03-11,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,3015,0,0,35,2,0,-1
2024-03-12,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,14147,1,0,34,1,1,-1
2024-03-13,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,1148,0,0,35,2,2,-1
2024-03-14,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,10371,0,1,38,1,0,-1
2024-03-15,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,22776,1,1,28,1,0,-1
2024-03-16,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,5803,0,0,34,2,0,-1
2024-03-17,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,15328,0,0,33,2,1,-1
2024-03-18,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,3648,1,1,26,2,2,-1
2024-03-19,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,20958,0,1,28,2,2,-1
2024-03-20,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,14425,0,0,27,2,1,-1
2024-03-21,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,27288,0,1,33,1,1,-1
2024-03-22,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,22702,1,0,27,2,2,-1
2024-03-23,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,25111,1,0,37,1,0,-1
2024-03-24,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,16160,1,0,25,2,0,-1
2024-03-25,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,25142,0,0,38,2,0,-1
2024-03-26,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,20797,0,1,36,0,1,-1
2024-03-27,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,16863,0,1,26,0,1,-1
2024-03-28,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,13411,1,0,34,0,2,-1
2024-03-29,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,20317,0,0,31,0,2,-1
2024-03-30,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,16167,0,0,31,1,1,-1
2024-04-01,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,14285,1,1,38,2,0,-1
2024-04-02,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,18472,0,0,32,2,1,-1
2024-04-03,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,3,15641,0,0,38,0,2,-1
2024-04-04,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,2,4747,1,0,32,1,0,-1
2024-04-05,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,25714,1,0,35,0,0,-1
2024-04-06,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,26143,1,1,39,0,1,-1
2024-04-07,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,4,26215,0,0,39,1,1,-1
2024-04-08,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,20369,0,1,34,1,2,-1
2024-04-09,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,1,1256,0,1,25,0,0,-1
2024-04-10,DRIVE_0016,HGST HMS5C4040,8000000000000.0,0,0,16930,1,0,36,1,0,-1
2024-01-01,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,5151,0,1,25,0,2,-1
2024-01-02,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,25000,0,1,33,1,0,-1
2024-01-03,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,19480,1,1,27,1,2,-1
2024-01-04,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,29488,0,0,32,1,1,-1
2024-01-05,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,10776,1,1,36,0,0,-1
2024-01-06,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,7200,1,1,26,2,2,-1
2024-01-07,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,2193,0,1,39,0,1,-1
2024-01-08,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,9983,1,0,37,2,1,-1
2024-01-09,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,6323,0,1,25,0,1,-1
2024-01-10,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,29466,1,0,35,2,1,-1
2024-01-11,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,11251,0,1,38,2,2,-1
2024-01-12,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,21284,0,0,38,2,0,-1
2024-01-13,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,7963,1,1,31,2,2,-1
2024-01-14,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,14942,0,0,39,1,1,-1
2024-01-15,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,11088,0,0,30,1,2,-1
2024-01-16,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,27148,0,1,38,2,2,-1
2024-01-17,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,21344,0,1,28,0,1,-1
2024-01-18,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,3709,1,0,31,0,1,-1
2024-01-19,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,27020,0,1,26,0,2,-1
2024-01-20,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,23988,1,1,35,0,0,-1
2024-01-21,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,25169,1,1,36,2,1,-1
2024-01-22,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,11576,1,1,31,0,0,-1
2024-01-23,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,5102,1,1,33,0,2,-1
2024-01-24,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,3620,0,1,31,1,1,-1
2024-01-25,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,21256,1,1,38,2,2,-1
2024-01-26,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,5092,0,1,38,2,2,-1
2024-01-27,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,29794,0,0,34,2,0,-1
2024-01-28,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,11846,0,0,36,1,0,-1
2024-01-29,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,14113,0,1,32,2,2,-1
2024-01-30,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,17940,0,0,36,1,2,-1
2024-02-01,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,10386,0,0,28,0,1,-1
2024-02-02,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,19244,0,0,28,1,2,-1
2024-02-03,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,10475,1,0,39,2,0,-1
2024-02-04,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,10193,1,0,32,1,2,-1
2024-02-05,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,28115,0,0,25,0,1,-1
2024-02-06,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,17984,0,0,25,2,0,-1
2024-02-07,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,5483,0,0,25,1,1,-1
2024-02-08,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,10686,0,0,29,1,2,-1
2024-02-09,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,8338,0,1,39,0,0,-1
2024-02-10,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,23821,1,0,32,1,2,-1
2024-02-11,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,23331,0,0,27,2,2,-1
2024-02-12,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,21141,1,0,25,1,2,-1
2024-02-13,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,21812,0,0,30,1,0,-1
2024-02-14,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,2446,1,0,25,2,1,-1
2024-02-15,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,5175,0,0,39,1,2,-1
2024-02-16,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,17009,1,1,32,0,0,-1
2024-02-17,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,4770,0,0,26,0,2,-1
2024-02-18,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,26567,1,0,37,2,2,-1
2024-02-19,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,15908,1,0,36,0,2,-1
2024-02-20,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,19015,0,0,32,1,1,-1
2024-02-21,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,23491,0,0,37,0,0,-1
2024-02-22,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,7264,1,1,29,0,0,-1
2024-02-23,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,24039,1,1,34,0,2,-1
2024-02-24,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,4574,0,1,32,0,0,-1
2024-02-25,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,18907,0,1,34,1,2,-1
2024-02-26,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,5091,0,1,27,0,2,-1
2024-02-27,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,12085,0,1,37,2,1,-1
2024-02-28,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,14964,1,0,26,1,0,-1
2024-02-29,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,21896,0,0,29,2,1,-1
2024-02-30,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,15104,1,1,33,0,0,-1
2024-03-01,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,4816,1,0,34,1,1,-1
2024-03-02,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,26283,1,0,38,0,1,-1
2024-03-03,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,5535,0,0,28,2,1,-1
2024-03-04,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,14280,0,0,35,0,0,-1
2024-03-05,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,17226,1,1,29,1,1,-1
2024-03-06,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,11583,0,0,32,0,2,-1
2024-03-07,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,22522,1,1,28,1,1,-1
2024-03-08,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,21047,1,1,38,0,1,-1
2024-03-09,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,9015,0,1,35,0,2,-1
2024-03-10,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,6397,0,1,33,2,0,-1
2024-03-11,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,13076,0,0,32,0,0,-1
2024-03-12,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,5299,0,0,30,0,0,-1
2024-03-13,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,5784,0,0,26,2,1,-1
2024-03-14,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,27617,0,1,33,0,2,-1
2024-03-15,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,18073,0,0,29,2,1,-1
2024-03-16,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,7142,0,1,39,0,0,-1
2024-03-17,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,2854,0,1,33,2,0,-1
2024-03-18,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,13004,1,1,35,0,0,-1
2024-03-19,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,8938,0,1,27,0,0,-1
2024-03-20,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,21968,0,1,26,1,0,-1
2024-03-21,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,18424,0,0,32,2,0,-1
2024-03-22,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,4094,1,0,31,0,1,-1
2024-03-23,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,1,18973,0,0,34,2,2,-1
2024-03-24,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,1694,0,1,29,0,1,-1
2024-03-25,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,21067,1,1,25,0,2,-1
2024-03-26,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,21602,1,1,30,1,0,-1
2024-03-27,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,8632,0,1,36,2,0,-1
2024-03-28,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,7184,0,0,35,2,0,-1
2024-03-29,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,12525,0,0,33,1,0,-1
2024-03-30,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,16247,1,0,29,1,1,-1
2024-04-01,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,5717,0,1,32,0,2,-1
2024-04-02,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,9606,1,1,25,1,1,-1
2024-04-03,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,6607,0,0,27,0,2,-1
2024-04-04,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,8399,0,1,27,2,2,-1
2024-04-05,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,4,5522,1,0,25,1,2,-1
2024-04-06,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,3,1329,1,1,36,0,0,-1
2024-04-07,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,21622,0,0,25,2,2,-1
2024-04-08,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,9911,0,0,28,0,1,-1
2024-04-09,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,0,19916,1,0,38,0,0,-1
2024-04-10,DRIVE_0017,HGST HMS5C4040,4000000000000.0,0,2,22166,0,1,30,2,2,-1
2024-01-01,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,0,10531,0,0,38,1,2,-1
2024-01-02,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,1,18434,1,0,30,0,2,-1
2024-01-03,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,1,21402,1,0,26,0,0,-1
2024-01-04,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,3,28073,0,0,32,1,0,-1
2024-01-05,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,2,2211,0,0,32,2,2,-1
2024-01-06,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,3,8041,0,1,39,0,1,-1
2024-01-07,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,4,22019,0,1,32,2,2,-1
2024-01-08,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,3,25754,0,1,26,1,2,-1
2024-01-09,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,0,10001,1,0,25,0,1,-1
2024-01-10,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,3,26854,0,1,36,0,0,-1
2024-01-11,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,0,11584,1,0,37,1,1,-1
2024-01-12,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,1,19038,1,1,35,2,0,-1
2024-01-13,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,3,9625,0,0,30,2,0,-1
2024-01-14,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,2,24357,0,0,30,2,2,-1
2024-01-15,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,4,9953,1,0,27,0,0,-1
2024-01-16,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,1,24202,0,0,37,2,1,-1
2024-01-17,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,4,20115,1,1,36,1,0,-1
2024-01-18,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,2,18152,1,1,35,0,0,-1
2024-01-19,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,2,18922,0,1,35,0,1,-1
2024-01-20,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,3,22942,0,0,33,1,1,-1
2024-01-21,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,3,23551,0,1,29,0,2,-1
2024-01-22,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,0,19276,1,0,39,2,0,-1
2024-01-23,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,3,22346,1,1,34,1,2,-1
2024-01-24,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,0,21704,0,0,33,2,1,-1
2024-01-25,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,4,10450,0,1,35,1,0,-1
2024-01-26,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,1,10065,0,1,30,2,2,-1
2024-01-27,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,4,5412,0,1,36,2,2,-1
2024-01-28,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,0,14187,1,0,30,1,2,-1
2024-01-29,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,4,7884,0,0,30,0,2,-1
2024-01-30,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,0,15114,1,1,34,0,1,-1
2024-02-01,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,4,18100,0,0,27,1,2,-1
2024-02-02,DRIVE_0018,HGST HMS5C4040,12000000000000.0,0,1,1232,0,0,31,0,1,-1
